hyperedge_id,t,cluster_id,members,cluster_size,hyperedge_weight
SPA_004123,157,1,ABalaapap|ABalpapaa|ABprapapap,3,1.0
SPA_004124,157,2,ABalaappp|ABprappaap|ABprappapa|ABprpppaaa,4,1.0
SPA_004125,157,3,ABalapappa|ABarapapaa|MSpaaaap|ABprpppppa|Eplpp,5,1.0
SPA_004126,157,4,ABalapppp|ABarappppa|ABplpppapa|Cappaa|Capapp,5,1.0
SPA_004127,157,5,ABalpaapap|ABalpaapp|ABaraaapap,3,1.0
SPA_004128,157,6,ABaraapapp|ABprapapaa|ABprpppaap,3,1.0
SPA_004129,157,7,ABaraappa|ABarapaapp|MSaaaaaa|MSaaaaap|ABarpppppa|ABprpppapa|Cpppap,7,1.0
SPA_004130,157,8,ABaraappp|ABarapappa|MSaaaap|MSapaap|ABarpppapp|ABprppppaa|Cpppaa|Cppaap|Cppapa|Cppapp|Cpppaap,11,1.0
SPA_004131,157,9,ABarapaaa|MSapaaa|MSpaaaaa|ABprpppapp|Cppppa,5,1.0
SPA_004132,157,10,ABarappap|MSpppaa|Ealaa|ABplpapppp,4,1.0
SPA_004133,157,11,ABarapppaa|ABplaaaaa|Caappv,3,1.0
SPA_004134,157,12,ABalapppa|ABarapppap|ABplpppapp|Cappap|Capppa,5,1.0
SPA_004135,157,13,ABarpaaaa|ABpraaaap|ABpraaapa|ABplapapaa|ABplapapap,5,1.0
SPA_004136,157,14,ABarpapaa|ABplaapaa|ABplapppap|Capapa,4,1.0
SPA_004137,157,15,ABarppapp|ABprppapa|Eplp|Dppp,4,1.0
SPA_004138,157,16,ABplaaapa|MSppaaa|ABarppappp,3,1.0
SPA_004139,157,17,ABplappap|Dapp|ABplaaaapa|MSaaaapp|MSaaapap,5,1.0
SPA_004140,157,18,ABplapppa|ABprppppa|Cppap|ABaraapaap|ABarapaaaa|ABarpaaaap|MSaaapaa,7,1.0
SPA_004141,157,19,ABplapppp|ABprppppp|ABaraaaapp|ABaraappaa,4,1.0
SPA_004142,157,20,ABplppapp|ABplpppap|ABplppppp|Capaa|ABaraaappp|ABarpaaapa|MSpaaapa|MSpaapaa,8,1.0
SPA_004143,157,21,ABplpppaa|ABarpapaap|MSppaaap|MSppapaa,4,1.0
SPA_004144,157,22,ABpraappp|ABplaapppa|ABplppapaa,3,1.0
SPA_004145,157,23,ABprappaa|Eprp|ABalpapapa|ABalppappp|ABplaappaa|ABplpaaapa|ABplpaaapp|ABplpaapap,8,1.0
SPA_004146,157,24,ABprapppa|Caaapp|Cpapa|ABalppaapa|ABalppaapp|ABalpppaaa|ABalpppaap,7,1.0
SPA_004147,157,25,ABprapppp|ABalppaaaa|ABalppaaap,3,1.0
SPA_004148,157,26,ABarpapap|ABprpaapa|MSppapa|ABarppapap|ABplpppaap|Capaaa|Capaap,7,1.0
SPA_004149,157,27,ABprpaapp|MSppapp|ABplapaapp|ABplppappa|ABplpppaaa,5,1.0
SPA_004150,157,28,ABprppapp|Cpppp|ABalppapaa|ABalppppaa|ABplaapaap|MSapaaaa,6,1.0
SPA_004151,157,29,ABplpapaa|MSaapaa|ABprppaapa,3,1.0
SPA_004152,157,30,ABplpaapa|MSapapa|MSpaapa|ABprpapppa,4,1.0
SPA_004153,157,31,ABalpppppa|ABarappaa|MSpaaap,3,1.0
SPA_004154,157,32,MSappaa|MSappap|MSpapaap|MSpapap|ABarappapp|ABarpppaaa|ABprpapaaa|ABprpapaap|ABprpapapa|Eplaa,10,1.0
SPA_004155,157,33,ABprppaaa|MSppppa|ABplpapapp,3,1.0
SPA_004156,157,34,ABarppaap|MSppppp|Epra|ABplapaaaa|ABplpapaap|ABplpapapa,6,1.0
SPA_004157,157,35,Epla|Dppa|ABalpapppp,3,1.0
SPA_004158,157,36,Caapa|Cpppa|ABalapaapp|ABalpaappa|ABplaapaaa,5,1.0
SPA_004159,157,37,Dapa|Dpap|ABarpaapap|MSaapaap,4,1.0
SPA_004160,157,38,Caapp|Cpapp|ABalaaaala|ABalaaaalp,4,1.0
SPA_004161,157,39,ABalaapapa|ABalaapapp|ABalappppa|ABpraaaaaa|ABpraaapaa|ABpraapaaa,6,1.0
SPA_004162,157,40,ABalaappaa|ABalaappap|ABalaapppa,3,1.0
SPA_004163,157,41,ABprpppaa|ABalpaappp|ABalpapaaa,3,1.0
SPA_004164,157,42,Cppaa|ABalpapppa|MSaapaaa,3,1.0
SPA_004165,157,43,Daap|ABaraapppp|ABarappaap,3,1.0
SPA_004166,157,44,ABpraaappp|ABplappaap|ABplppappp,3,1.0
SPA_004167,157,45,ABprppaap|Earpp|ABplpappaa,3,1.0
SPA_004168,157,46,ABarpaappp|ABplaapppp|ABplppapap,3,1.0
SPA_004169,157,47,ABpraaapap|ABpraapaap|ABprpaaaaa|ABprpaapaa,4,1.0
SPA_004170,157,48,ABarpppppp|ABprapappa|ABprappppa,3,1.0
SPA_004171,157,49,ABprapappp|ABprappppp|Cpapap,3,1.0
SPA_004172,157,50,ABplpappp|ABpraapapp|ABprpaaaap|ABprpaapap,4,1.0
SPA_004173,157,51,ABprpapap|Ealap|ABplpappap|MSaapapp,4,1.0
SPA_004174,157,52,ABarapapap|MSaaapa|Eplpa,3,1.0
SPA_004175,157,53,ABalpapaap|ABalppapap|MSapaaap,3,1.0
SPA_004176,158,0,ABalaaapp|ABalapaaa|ABalappaa|ABalppaaa|Cpapaa|Cpappv,6,1.0
SPA_004177,158,1,ABalaapapp|ABalpapaa|ABprapapap,3,1.0
SPA_004178,158,2,ABalaappa|ABaraapapa|ABaraapapp|ABprapapaa|ABprappapp|ABprapppaa,6,1.0
SPA_004179,158,3,ABalaappp|ABprappaap|ABprappapa|ABprppappp|ABprpppaaa,5,1.0
SPA_004180,158,4,ABalapapa|ABalppppa|ABplpppppp,3,1.0
SPA_004181,158,5,ABalapappa|ABarapapaa|MSpaaaap|ABprpppppa|Eplpp,5,1.0
SPA_004182,158,6,ABalappap|ABalapppa|ABplaaaap,3,1.0
SPA_004183,158,7,ABalapppp|ABarappppa|ABarppapap|ABplpppapa|Cappaa|Capapp,6,1.0
SPA_004184,158,8,ABalpaapap|ABalpaapp|ABaraaapap|ABprapappp|ABprappppp|Cpapap,6,1.0
SPA_004185,158,9,ABalpappp|ABalppappp|ABarppppaa,3,1.0
SPA_004186,158,10,ABaraappa|ABarapaapa|ABarapaapp|MSaaaaaa|ABarpppppa|ABprapppap|Cpppap,7,1.0
SPA_004187,158,11,ABaraappp|ABarapappa|MSaaaap|MSapaap|ABarpppapp|ABprppppaa|Cpppaa|Cppaap|Cppapa|Cppapp|Cpppaap,11,1.0
SPA_004188,158,12,ABarapappp|ABplpaapa|MSaaapa|MSapapa|MSpaapa|ABprpapppa|Eplap|Eplpa,8,1.0
SPA_004189,158,13,ABalpppppp|ABarappap|MSpppaa|Ealaa|ABarppaapa|Epraa,6,1.0
SPA_004190,158,14,ABarapppap|ABplappppp|Capppa,3,1.0
SPA_004191,158,15,ABarpaaaa|ABpraaapa|ABplapapaa,3,1.0
SPA_004192,158,16,ABarpapaa|ABplaapaa|ABplapppap|Capapa,4,1.0
SPA_004193,158,17,ABarpapap|ABplaapap|ABprpaaap|ABprpaapa|MSppapa|ABplpppaap|Capaaa|Capaap,8,1.0
SPA_004194,158,18,ABarppapp|Eplp|Dppp|ABplaaapaa,4,1.0
SPA_004195,158,19,ABplaaapa|MSppaaa|ABarppappp,3,1.0
SPA_004196,158,20,ABplappap|Cppaa|Dapp|ABarapaaap|ABplaaaapa|MSaaaapp|MSaaapap,7,1.0
SPA_004197,158,21,ABplapppa|ABplapppp|ABprppppp|Capap|ABaraaaapp|ABaraappaa|MSaaaapa,7,1.0
SPA_004198,158,22,ABplpapaa|MSaapaa|ABarpppaap|ABprppaapa,4,1.0
SPA_004199,158,23,ABplpappp|ABpraapapp|ABprpaaaap|ABprpaapap,4,1.0
SPA_004200,158,24,ABplppapp|Capaa|ABaraaappp|MSpaapaa,4,1.0
SPA_004201,158,25,ABprappaa|Eprp|ABplaappaa|ABplpaaapp,4,1.0
SPA_004202,158,26,ABprapppa|Caaapp|Cpapa|ABalppaapa|ABalppaapp|ABalpppaaa|ABalpppaap,7,1.0
SPA_004203,158,27,ABprapppp|ABalppaaaa|ABalppaaap,3,1.0
SPA_004204,158,28,ABprpappaa|MSapppa|Ealpa|MSpapapp,4,1.0
SPA_004205,158,29,ABprpppap|Caapp|ABalapaaap|ABalpaaaaa,4,1.0
SPA_004206,158,30,ABprppppa|Cppap|ABaraapaap|ABarpaaaap|MSaaapaa,5,1.0
SPA_004207,158,31,ABarapaaa|MSapaaa|MSpaaaaa|ABprpppapp|Cppppa,5,1.0
SPA_004208,158,32,MSpapaaa|ABprpapapp|Cppaaa,3,1.0
SPA_004209,158,33,MSpapaap|MSpapap|ABarappapp|ABarpppaaa|ABprpapaaa|ABprpapaap|Eplaa,7,1.0
SPA_004210,158,34,MSppapp|ABplapaapp|ABplpppaaa,3,1.0
SPA_004211,158,35,ABprppaaa|MSppppa|Earap|ABarppaaaa,4,1.0
SPA_004212,158,36,MSppppp|Epra|ABplpapaap|ABplpapapa,4,1.0
SPA_004213,158,37,Ealpp|Dapa|Dpap|ABarpaapap|MSaapaap,5,1.0
SPA_004214,158,38,ABalaaaarr|ABalaaappl|ABalappaap,3,1.0
SPA_004215,158,39,ABalaappaa|ABalaappap|ABalaapppa,3,1.0
SPA_004216,158,40,Epla|Dppa|ABalpapppp,3,1.0
SPA_004217,158,41,ABalpppapp|ABalppppap|ABplpaaaaa|ABplpaapaa,4,1.0
SPA_004218,158,42,ABprppapp|Cpppp|ABalppppaa|ABplaapaap,4,1.0
SPA_004219,158,43,MSpappp|Daap|ABarappaaa,3,1.0
SPA_004220,158,44,ABplapapp|Cappp|ABplaaaaaa,3,1.0
SPA_004221,158,45,ABplapapap|ABplapappa|ABplappppa,3,1.0
SPA_004222,158,46,ABplappaaa|ABplappaap|ABplppappp,3,1.0
SPA_004223,158,47,ABarpppppp|ABprapappa|ABprappppa,3,1.0
SPA_004224,158,48,ABprpapap|Ealap|MSaapapp,3,1.0
SPA_004225,158,49,ABalapaapp|ABalpppaa|Cppppp,3,1.0
SPA_004226,159,0,ABalaaapal|ABalaaapp|ABalppaaa,3,1.0
SPA_004227,159,1,ABalaapaa|ABalpaaap|ABaraaaap,3,1.0
SPA_004228,159,2,ABalaappp|ABprappaap|ABprappapa|ABprppappp|ABprpppaaa,5,1.0
SPA_004229,159,3,ABalapaapp|ABalpppaa|Cppppp,3,1.0
SPA_004230,159,4,ABalapapa|ABplpppppp|ABprpppppp|Capppp,4,1.0
SPA_004231,159,5,ABalapappa|ABarapapaa|MSpaaaap|ABprpppppa|Eplpp,5,1.0
SPA_004232,159,6,ABalappap|ABalapppa|ABarapppap|ABplaaaap|ABplpppapp|Cappap|Capppa,7,1.0
SPA_004233,159,7,ABalpappp|ABalppappp|ABarppppaa|ABprapaapa|ABprppapap,5,1.0
SPA_004234,159,8,ABalpppppp|MSpppaa|Ealaa|Epraa,4,1.0
SPA_004235,159,9,ABalpapaa|ABaraappa|ABarapaapa|ABarpppppp|ABprapapap|ABprapappa|ABprappppa,7,1.0
SPA_004236,159,10,ABaraapppa|ABarapappa|MSaaaap|MSapaap|ABarpppapp|Cpppaa|Cppaap|Cppapa|Cppapp|Cpppaap,10,1.0
SPA_004237,159,11,ABarapaapp|MSaaaaaa|ABarpppppa|ABprapppap|Cpppap,5,1.0
SPA_004238,159,12,ABarpaaaa|ABpraaaap|ABpraaapa|ABplapapaa|ABplapapap,5,1.0
SPA_004239,159,13,ABarpaapaa|ABpraaappa|ABplappapp|ABplapppaa,4,1.0
SPA_004240,159,14,ABarpapap|ABprpaaap|ABprpaapa|ABplappapa|ABplpppaap|Capaaa,6,1.0
SPA_004241,159,15,ABplaaapa|MSppaaa|ABarppappp,3,1.0
SPA_004242,159,16,ABplapppa|Capap|ABaraaaapp|MSaaaapa,4,1.0
SPA_004243,159,17,ABplapppp|ABprppppp|ABarpaaaaa,3,1.0
SPA_004244,159,18,ABplpapap|ABplpappa|ABprapaaaa|ABprppaaaa,4,1.0
SPA_004245,159,19,ABplpappp|ABpraapapp|ABprpaaaap|ABprpaapap,4,1.0
SPA_004246,159,20,ABplppapp|Capaa|ABaraaappp|MSpaapaa,4,1.0
SPA_004247,159,21,ABprapppa|Cpapaa|ABalppaapa|ABalppaapp|ABalpppaaa|ABalpppaap,6,1.0
SPA_004248,159,22,ABprapppp|Cpapap|Cpappd|ABalppaaaa|ABalppaaap,5,1.0
SPA_004249,159,23,ABprpaappa|MSppapp|ABplapaapp|ABplppappa|ABplpppaaa,5,1.0
SPA_004250,159,24,ABprpppap|ABalapaaap|ABalpaaaaa,3,1.0
SPA_004251,159,25,ABprppppa|Cappp|Cppap|ABarapaaaa|MSaaapaa,5,1.0
SPA_004252,159,26,ABplpaapa|MSaaapa|MSpaapa|Eplpa,4,1.0
SPA_004253,159,27,MSapaaa|MSpaaaaa|Cppppa,3,1.0
SPA_004254,159,28,MSappaa|MSpapaap|MSpapap|ABarappapp|ABarpppaaa|ABprpapaaa|ABprpapaap|ABprpapapa|Eplaa,9,1.0
SPA_004255,159,29,MSppapa|ABarppapap|Capaap|Capapp,4,1.0
SPA_004256,159,30,ABarppaap|MSppppp|Epra|ABalpapapp|ABplapaaaa|ABplpapaap|ABplpapapa,7,1.0
SPA_004257,159,31,Ealpp|Dpap|MSaapaap|MSaapapa,4,1.0
SPA_004258,159,32,ABprpppaa|Caapa|Cpppa|ABalpaappa|ABplaapaaa,5,1.0
SPA_004259,159,33,ABplappap|Dapp|MSaaaapp|MSaaapap,4,1.0
SPA_004260,159,34,ABalaappaa|ABalaappap|ABalaapppa,3,1.0
SPA_004261,159,35,ABalapppap|ABarpapaaa|MSppaaaa,3,1.0
SPA_004262,159,36,Epla|Dppa|ABalpapppp,3,1.0
SPA_004263,159,37,Caaapa|ABalpppapp|ABplpaapaa,3,1.0
SPA_004264,159,38,ABplpppaa|ABarpappaa|MSppapap,3,1.0
SPA_004265,159,39,ABplaapaa|ABprpaaaa|ABarppappa,3,1.0
SPA_004266,159,40,ABplaappaa|ABplpaaapp|ABplpaapap,3,1.0
SPA_004267,159,41,ABarpaappp|ABpraappp|ABplaapppa|ABplppapaa,4,1.0
SPA_004268,159,42,ABarpaappa|ABplaapppp|ABplppapap,3,1.0
SPA_004269,159,43,ABarpaapap|ABpraaappp|ABplappaap|ABplppappp,4,1.0
SPA_004270,159,44,ABprppaap|Earpp|ABplpappaa,3,1.0
SPA_004271,159,45,ABalaappa|ABprappapp|ABprapppaa,3,1.0
SPA_004272,159,46,ABaraaapp|ABarapaaa|ABprappppp,3,1.0
SPA_004273,159,47,ABalapappp|ABarapapap|ABprpapppp,3,1.0
SPA_004274,159,48,Ealap|ABplpappap|MSaapapp,3,1.0
SPA_004275,160,0,ABalaappa|ABprappapp|ABprapppaa,3,1.0
SPA_004276,160,1,ABalaapppa|ABalppapap|ABarppppap|ABprappaap|ABprappapa|ABprppappp,6,1.0
SPA_004277,160,2,ABalaapppp|ABalpapppa|ABalppappa|ABprapaapp|ABprappaaa|ABprppappa,6,1.0
SPA_004278,160,3,ABalapaapp|ABalpppaa|ABprpppppp|Cppppp,4,1.0
SPA_004279,160,4,ABalapapaa|ABalappap|ABalapppa|Capppp,4,1.0
SPA_004280,160,5,ABalapappa|ABarapapaa|ABplpaaaa|MSaaaaap|MSpaaaap|ABprpppppa|Eplpp,7,1.0
SPA_004281,160,6,ABalaapapp|ABalpapaa|ABaraapapp|ABprapapap,4,1.0
SPA_004282,160,7,ABalppappp|MSaapaap|ABarppppaa|ABpraapppp|ABprapaapa|ABprppapap,6,1.0
SPA_004283,160,8,ABalppppap|ABarappaa|Eprap,3,1.0
SPA_004284,160,9,ABalpaapp|ABalppaap|ABaraaappa|ABaraaappp|ABarapaaa|ABprapappp|ABprappppp,7,1.0
SPA_004285,160,10,ABaraappa|ABarapaapa|ABprapppap,3,1.0
SPA_004286,160,11,ABaraapppa|ABaraapppp|ABarapappa|MSaaaapa|MSaaaapp|MSapaap|ABarpppapp|ABprppaapp|Cpppaa|Cppaap|Cppapa|Cppapp|Cpppaap,13,1.0
SPA_004287,160,12,ABarapaapp|MSaaaaaa|ABprpppapa|Cpppap,4,1.0
SPA_004288,160,13,ABarapppap|ABplappppp|ABplpppapp|Capppa,4,1.0
SPA_004289,160,14,ABarappppa|ABplaapaa|ABplpppapa|Cappap,4,1.0
SPA_004290,160,15,ABarpaaaa|ABpraaaap|ABpraaapa|ABplapapaa|ABplapapap,5,1.0
SPA_004291,160,16,ABarpaapaa|ABpraaappa|ABplappapp|ABplapppaa,4,1.0
SPA_004292,160,17,ABarpaappa|ABprpaappp|ABplaapppp|ABplapaapa|ABplppapap,5,1.0
SPA_004293,160,18,ABarpaappp|ABpraappp|ABplaapppa|ABplppapaa,4,1.0
SPA_004294,160,19,ABarpapaa|ABprpaaaap|ABarppapap|Capapa,4,1.0
SPA_004295,160,20,ABarppaaa|ABprppaaa|MSppppa|Earap|ABarppaaaa|ABplapaaap,6,1.0
SPA_004296,160,21,ABplpapap|ABplpappa|MSaapap|MSaappa|ABarpapppa|ABprapaaaa|ABprppaaaa,7,1.0
SPA_004297,160,22,ABplppapp|Capaa|ABarpapaap|MSpaapaa|MSppaaap,5,1.0
SPA_004298,160,23,ABplpppap|ABplppppp|ABalapppap|ABarpapaaa|MSppaaaa,5,1.0
SPA_004299,160,24,ABprapppp|Cpapap|Cpappd|ABalppaaap,4,1.0
SPA_004300,160,25,ABarpapap|ABplaapap|ABprpaaap|ABprpaapa|Capaaa,5,1.0
SPA_004301,160,26,ABprpppap|Caapp|Cpappv|ABalaaaarl|ABalapaaaa|ABalapaaap|ABalpaaaaa,7,1.0
SPA_004302,160,27,ABprppppa|Cappp|Cppap|MSaaapaa,4,1.0
SPA_004303,160,28,ABarapappp|ABplpaapa|MSaaapa|MSpaapa,4,1.0
SPA_004304,160,29,MSapppp|Ealpp|MSaapapa,3,1.0
SPA_004305,160,30,MSapaaa|MSpaaaaa|Cppppa,3,1.0
SPA_004306,160,31,ABplppaaa|MSappap|MSpapaap|MSpapap|ABarpppaaa|ABprpapaap|Eplaa,7,1.0
SPA_004307,160,32,ABplaaapa|ABprpaaaaa|MSppaaa,3,1.0
SPA_004308,160,33,MSppapa|ABarppaapp|Cappaa|Capaap|Capapp,5,1.0
SPA_004309,160,34,ABprpappap|MSpaapp|MSpppap,3,1.0
SPA_004310,160,35,MSapppa|Ealpa|MSpapapp,3,1.0
SPA_004311,160,36,ABprpppaa|Caapa|Cpppa|ABalpaappa|ABplaapaaa|MSapaaaa,6,1.0
SPA_004312,160,37,Cpapaa|ABalppaapp|ABalpppaaa|ABalpppaap,4,1.0
SPA_004313,160,38,Cppaa|Dapp|MSaaapap,3,1.0
SPA_004314,160,39,ABalpaaapa|ABalpapaaa|MSapaaap,3,1.0
SPA_004315,160,40,Caaapa|ABalpppapp|ABplpaaaaa|ABplpaapaa,4,1.0
SPA_004316,160,41,ABarpppppp|ABprapappa|ABprappppa,3,1.0
SPA_004317,160,42,ABplapapa|Cappa|ABplaaaapa,3,1.0
SPA_004318,160,43,ABprapaap|ABplaappaa|ABplpaaapp|ABplpaapap|ABplpaappa,5,1.0
SPA_004319,160,44,ABpraaaaa|ABplapappa|ABplappppa,3,1.0
SPA_004320,160,45,ABarpaapap|ABprpaappa|ABplappaaa,3,1.0
SPA_004321,160,46,ABpraaaapp|ABpraapapa|ABprpaapaa,3,1.0
SPA_004322,160,47,ABplpappp|ABpraapapp|ABprpaapap,3,1.0
SPA_004323,161,0,ABalaapapa|ABaraaaap|ABarpppppp|ABprapapap|ABprapappa,5,1.0
SPA_004324,161,1,ABalaapapp|ABalaappaa|ABprapapaa,3,1.0
SPA_004325,161,2,ABalaappap|ABalaapppa|ABalpapap|ABarppppap|ABprappaap|ABprappapa|ABprppappp,7,1.0
SPA_004326,161,3,ABalaapppp|ABalpappap|ABalpapppa|ABalppappa|ABprapaapp|ABprappaaa|ABprppappa,7,1.0
SPA_004327,161,4,ABalapapaa|ABalappap|ABalapppa|ABplpppppp|Eplpp|Capppp,6,1.0
SPA_004328,161,5,ABalppapaa|ABaraappap|ABprpppapa|Cpppap,4,1.0
SPA_004329,161,6,ABalpppapa|ABalppppaa|Eplpa|Eprpp,4,1.0
SPA_004330,161,7,ABalpppapp|ABalppppap|ABarappaa|MSpaaapa|ABplpppppa|Eplap,6,1.0
SPA_004331,161,8,ABalpppppp|MSpppaa|Ealaa|Eplaa,4,1.0
SPA_004332,161,9,ABaraappaa|ABarapaapa|ABprappppa|Cppppa,4,1.0
SPA_004333,161,10,ABaraapppa|ABarapappa|MSaaaapa|MSapaap|ABprppppap|Cpppaa|Cppapa|Cppapp|Cpppaap,9,1.0
SPA_004334,161,11,ABarpaaaa|ABpraaapa|ABplappapa,3,1.0
SPA_004335,161,12,ABarpaapap|ABarpapap|ABprpaaap|ABprpaapa|MSppapp|ABplaapppp|ABplapaapp|ABplppapap|ABplppappa|Capaaa,10,1.0
SPA_004336,161,13,ABarpaappp|ABplaappap|ABplppaaaa,3,1.0
SPA_004337,161,14,ABarpapaa|ABprpaaaap|ABplpppaap,3,1.0
SPA_004338,161,15,ABplaaapa|ABprpaaaaa|MSppaaa|ABplapppap|ABplpppapa|Cappap,6,1.0
SPA_004339,161,16,ABplapppa|ABprpapppp|Capap|ABalapppap|ABarpapaaa,5,1.0
SPA_004340,161,17,ABplpaaaa|MSaaaaap|MSpaaaap,3,1.0
SPA_004341,161,18,ABplpapap|ABplpappaa|MSaapap|ABarpapppp|ABprapaaaa|ABprppaaaa,6,1.0
SPA_004342,161,19,ABplpappp|ABplppppa|ABpraapapp|ABprpaaapa|ABprpaapap,5,1.0
SPA_004343,161,20,ABplppapa|ABarappaap|ABarpappap|MSppapap|MSppappp,5,1.0
SPA_004344,161,21,ABplppapp|Capaa|ABalappppp|MSppaaap,4,1.0
SPA_004345,161,22,ABplpppaa|ABarpappaa|MSppapaa|MSppappa,4,1.0
SPA_004346,161,23,ABprapppa|ABalppaaaa|ABalppaaap,3,1.0
SPA_004347,161,24,ABprppapp|Cpppp|ABalpaappp|MSapaaap,4,1.0
SPA_004348,161,25,ABprppppa|Cappp|Cppap|ABaraaaapp|ABarpaaaap,5,1.0
SPA_004349,161,26,ABprppppp|ABalapppaa|ABaraaaaap,3,1.0
SPA_004350,161,27,ABaraapppp|MSaaaapp|ABarpppapp,3,1.0
SPA_004351,161,28,ABarapappp|ABplpaapa|MSaaapa|MSpaapa|Eprap,5,1.0
SPA_004352,161,29,MSaaapp|MSpapaaa|ABarpppapa|ABprpapapp|Epraa,5,1.0
SPA_004353,161,30,ABplpaaap|MSapapa|Cppaaa|Cpppaaa,4,1.0
SPA_004354,161,31,ABalppaap|ABaraaappp|MSapaaa|MSpaaaaa|Cppppp,5,1.0
SPA_004355,161,32,ABplaappp|ABprpappap|MSpaapp|MSpppap,4,1.0
SPA_004356,161,33,MSppapa|ABarppaapp|ABplpppaaa|Capaap,4,1.0
SPA_004357,161,34,ABprppaaa|MSppppa|ABplpapapa,3,1.0
SPA_004358,161,35,MSapppa|Ealpa|MSpapapp,3,1.0
SPA_004359,161,36,Caapp|Cpappv|ABalappaaa,3,1.0
SPA_004360,161,37,ABalappaap|ABaraaaaaa|ABaraaaapa,3,1.0
SPA_004361,161,38,ABpraaaaa|ABplapapap|ABplappppa,3,1.0
SPA_004362,161,39,ABprappaa|Eprp|ABplpaapaa,3,1.0
SPA_004363,161,40,ABprpaappp|ABplaapppa|ABplppapaa,3,1.0
SPA_004364,161,41,ABarpppppa|ABprapppaa|ABprpppaap,3,1.0
SPA_004365,161,42,ABarapapap|ABprpppppa|Eprpa,3,1.0
SPA_004366,161,43,ABarappppa|ABplaapaa|Cappaa,3,1.0
SPA_004367,161,44,ABarapppap|ABplpppapp|Capppa,3,1.0
SPA_004368,162,0,ABalaapapa|ABaraaaap|ABarpppppp|ABprapapap|ABprapappa|ABprapappp,6,1.0
SPA_004369,162,1,ABalaapapp|ABalaappaa|ABaraapapa|ABprapapaa,4,1.0
SPA_004370,162,2,ABalaappap|ABalaapppa|ABalpapap|ABprappaap|ABprappapa|ABprppappp,6,1.0
SPA_004371,162,3,ABalaapppp|ABalpapppa|ABalppappa|ABprppappa,4,1.0
SPA_004372,162,4,ABalapapaa|ABalappap|ABalapppa|ABplpppapp|Capppa,5,1.0
SPA_004373,162,5,ABalapapap|ABarappaa|ABplpppppp|Capppp,4,1.0
SPA_004374,162,6,ABalpaappa|ABaraaapap|ABaraaappa,3,1.0
SPA_004375,162,7,ABalpappap|ABprapaapp|ABprappaaa,3,1.0
SPA_004376,162,8,ABalpapppp|ABalppappp|MSaapaap|ABprppaapp,4,1.0
SPA_004377,162,9,ABalpppapa|ABalppppaa|Eplpa|Eprpp,4,1.0
SPA_004378,162,10,ABalpppapp|ABalppppap|ABplpppppa|Eplap,4,1.0
SPA_004379,162,11,ABalpppppp|ABarappapp|MSpppaa|Ealaa|Eplaa,5,1.0
SPA_004380,162,12,ABaraappaa|ABarapaapa|ABprappppa|Cppppa,4,1.0
SPA_004381,162,13,ABalppapaa|ABaraappap|ABprapppap|Cpppap,4,1.0
SPA_004382,162,14,ABalppapap|ABaraapppa|ABarapappa|MSaaaapa|ABprppppap|Cppapa|Cpppaa,7,1.0
SPA_004383,162,15,ABaraapppp|MSaaaapp|Cppaaa,3,1.0
SPA_004384,162,16,ABarapaapp|ABprpppapa|ABprpppapp,3,1.0
SPA_004385,162,17,ABarapapap|ABprpppppa|Eprpa,3,1.0
SPA_004386,162,18,ABarappppa|ABprpaaaaa|MSppaaa|ABarppappa|ABplapapaa|ABplapppap,6,1.0
SPA_004387,162,19,ABarappppp|ABprpaaapa|MSppapa|ABarppaapp|ABplpppaaa|ABplppppap|Capapa|Capaap,8,1.0
SPA_004388,162,20,ABarpaaaa|ABpraaapa|ABplappapa,3,1.0
SPA_004389,162,21,ABarpaapap|ABarpapap|ABprpaaapp|ABprpaapa|MSppapp|ABplaapppp|ABplapaapp|ABplappaaa|ABplppaapp|ABplppapap|ABplppappa,11,1.0
SPA_004390,162,22,ABarpaappp|ABpraappp|ABplaappap|ABplppaaaa|ABplppaaap,5,1.0
SPA_004391,162,23,ABplapappp|Caappv|Cpappv|ABalappaaa|ABalappaap|ABaraaaaaa|ABaraaaapa|ABarpaaaaa,8,1.0
SPA_004392,162,24,ABplapppa|ABprpapppp|Capap|ABalapppap|ABarpapaaa,5,1.0
SPA_004393,162,25,ABplpaaaa|MSaaaaap|MSpaaaap,3,1.0
SPA_004394,162,26,ABplpaapa|MSaaapaa|MSaaapap|MSapaap|MSpaapa|Eprap|Cppaap|Cpppaap,8,1.0
SPA_004395,162,27,ABplpapap|ABplpappaa|MSaapap|ABarpapppp|ABprapaaaa|ABprppaaaa,6,1.0
SPA_004396,162,28,ABplppapa|MSaappp|ABarpappap|MSppapap|MSppappp,5,1.0
SPA_004397,162,29,ABplppapp|ABplpppaa|Capaa|ABalappppp|ABarpappaa|MSppaaap|MSppapaa|MSppappa,8,1.0
SPA_004398,162,30,ABplpppap|ABplppppp|ABalappppa|MSppaaaa,4,1.0
SPA_004399,162,31,ABprappaa|Eprp|ABplpaaapa|ABplpaapaa,4,1.0
SPA_004400,162,32,ABprapppa|Caaapp|ABalapaaap|ABalppaaaa|ABalppaaap,5,1.0
SPA_004401,162,33,ABarpapaa|ABprpaaaap|ABplpppaap,3,1.0
SPA_004402,162,34,ABprppppa|Cappp|Cppap|ABaraaaapp|ABarpaaaap,5,1.0
SPA_004403,162,35,ABprppppp|ABalapppaa|ABaraaaaap,3,1.0
